"Country"|"InstCode"|"CMSstatus"|"NameCMS"|"NamfCMS"|"lpc-fellows"|"lpc-all"
"USA"|"SUNY-BUFFALO"|"Yes"|"Rappoccio"|"Salvatore"|""|"1"
"USA"|"TENNESSEE"|"Yes"|"Heideman"|"Joseph"|""|"1"
"USA"|"TENNESSEE"|"Yes"|"Riley"|"Grant"|""|"1"
"USA"|"TENNESSEE"|"Yes"|"Thapa"|"Krishna"|""|"1"
"USA"|"TENNESSEE"|"Yes"|"Rose"|"Keith"|""|"1"
"USA"|"TENNESSEE"|"Yes"|"Spanier"|"Stefan"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Celik"|"Ali"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Delgado"|"Andrea"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Dildick"|"Sven"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Huang"|"Tao"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Mueller"|"Ryan"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Perloff"|"Alexx"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Tatarinov"|"Aysen"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Bouhali"|"Othmane"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Dalchenko"|"Mykhailo"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"De Mattia"|"Marco"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Eusebi"|"Ricardo"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Kamon"|"Teruki"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Pakhotin"|"Yuriy"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Patel"|"Rishi"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"PerniË"|"Luca"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Rathjens"|"Denis"|""|"1"
"USA"|"TEXAS-TAMU"|"Yes"|"Safonov"|"Alexei"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Faulkner"|"James"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Lamichhane"|"Kamal"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Libeiro"|"Terence"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Mengke"|"Tielige"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Muthumuni"|"Samila"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Undleeb"|"Sonaina"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Wang"|"Zhixing"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Akchurin"|"Nural"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Damgov"|"Jordan"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Dudero"|"Phillip Russell"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Kunori"|"Shuichi"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Lee"|"Sung Won"|""|"1"
"USA"|"TEXAS-TECH"|"Yes"|"Volobouev"|"Igor"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Brainerd"|"Christopher"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Funk"|"Garrett"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Stolp"|"Dustin"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Wang"|"Zhangqier"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Chauhan"|"Sushil"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Pilot"|"Justin"|""|"1"
"USA"|"UCDAVIS"|"Yes"|"Shalhout"|"Shalhout"|""|"1"
"USA"|"UCLA"|"Yes"|"Dasgupta"|"Abhigyan"|""|"1"
"USA"|"UCLA"|"Yes"|"Schnaible"|"Christian"|""|"1"
"USA"|"UCLA"|"Yes"|"Cousins"|"Robert"|""|"1"
"USA"|"UCLA"|"Yes"|"Everaerts"|"Pieter"|""|"1"
"USA"|"UCLA"|"Yes"|"Florent"|"Alice"|""|"1"
"USA"|"UCLA"|"Yes"|"Valuev"|"Vyacheslav"|""|"1"
"USA"|"UCLA"|"Yes"|"Weber"|"Matthias"|""|"1"
"USA"|"UCRIVERSIDE"|"Yes"|"Burt"|"Kira"|""|"1"
"USA"|"UCRIVERSIDE"|"Yes"|"Olmedo Negrete"|"Manuel"|""|"1"
"USA"|"UCRIVERSIDE"|"Yes"|"Si"|"Weinan"|""|"1"
"USA"|"UCRIVERSIDE"|"Yes"|"Clare"|"Robert"|""|"1"
"USA"|"UCRIVERSIDE"|"Yes"|"Hanson"|"Gail"|""|"1"
"USA"|"UCSB"|"Yes"|"Amin"|"Nick"|""|"1"
"USA"|"UCSB"|"Yes"|"Bhandari"|"Rohan"|""|"1"
"USA"|"UCSB"|"Yes"|"Bradmiller-Feld"|"John"|""|"1"
"USA"|"UCSB"|"Yes"|"Colegrove"|"Owen"|""|"1"
"USA"|"UCSB"|"Yes"|"Dishaw"|"Adam"|""|"1"
"USA"|"UCSB"|"Yes"|"George"|"Christopher"|""|"1"
"USA"|"UCSB"|"Yes"|"Gran"|"Jason"|""|"1"
"USA"|"UCSB"|"Yes"|"Heller"|"Ryan"|""|"1"
"USA"|"UCSB"|"Yes"|"Mccoll"|"Nickolas"|""|"1"
"USA"|"UCSB"|"Yes"|"Mullin"|"Sam Daniel"|""|"1"
"USA"|"UCSB"|"Yes"|"Patterson"|"Alex"|""|"1"
"USA"|"UCSB"|"Yes"|"Qu"|"Huilin"|""|"1"
"USA"|"UCSB"|"Yes"|"Wang"|"Sicheng"|""|"1"
"USA"|"UCSB"|"Yes"|"Campagnari"|"Claudio"|""|"1"
"USA"|"UCSB"|"Yes"|"Dutta"|"Valentina"|""|"1"
"USA"|"UCSB"|"Yes"|"Franco Sevilla"|"Manuel"|""|"1"
"USA"|"UCSB"|"Yes"|"Gouskos"|"Loukas"|""|"1"
"USA"|"UCSB"|"Yes"|"Incandela"|"Joe"|""|"1"
"USA"|"UCSB"|"Yes"|"Ovcharova"|"Ana"|""|"1"
"USA"|"UCSB"|"Yes"|"Richman"|"Jeffrey"|""|"1"
"USA"|"UCSB"|"Yes"|"Stuart"|"David"|""|"1"
"USA"|"UCSB"|"Yes"|"Suarez"|"Indara"|""|"1"
"USA"|"UCSB"|"Yes"|"West"|"Christopher"|""|"1"
"USA"|"UCSB"|"Yes"|"Yoo"|"Jaehyeok"|""|"1"
"USA"|"UCSD"|"Yes"|"Derdzinski"|"Mark"|""|"1"
"USA"|"UCSD"|"Yes"|"Klein"|"Daniel"|""|"1"
"USA"|"UCSD"|"Yes"|"Cerati"|"Giuseppe Benedetto"|""|"1"
"USA"|"UCSD"|"Yes"|"Letts"|"James"|""|"1"
"USA"|"UCSD"|"Yes"|"Letts"|"James"|""|"1"
"USA"|"UCSD"|"Yes"|"Olivito"|"Dominick"|""|"1"
"USA"|"UCSD"|"Yes"|"W¸rthwein"|"Frank"|""|"1"
"USA"|"UCSD"|"Yes"|"Zevi Della Porta"|"Giovanni"|""|"1"
"USA"|"VANDERBILT"|"Yes"|"Delannoy"|"AndrÈs G."|""|"1"
"USA"|"VANDERBILT"|"Yes"|"Melo"|"Andrew"|""|"1"
"USA"|"VANDERBILT"|"Yes"|"Gurrola"|"Alfredo"|""|"1"
"USA"|"WAYNE"|"Yes"|"Poudyal"|"Nabin"|""|"1"
"USA"|"WAYNE"|"Yes"|"Siehl"|"Kevin"|""|"1"
"USA"|"WAYNE"|"Yes"|"Thapa"|"Prakash"|""|"1"
"USA"|"WAYNE"|"Yes"|"Zaleski"|"Shawn"|""|"1"
"USA"|"WAYNE"|"Yes"|"Harr"|"Robert"|""|"1"
"USA"|"WAYNE"|"Yes"|"Karchin"|"Paul Edmund"|""|"1"
"USA"|"WAYNE"|"Yes"|"Sturdy"|"Jared"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Buchanan"|"James"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Dodd"|"Laura"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Hussain"|"Usama"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Long"|"Kenneth"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Ruggles"|"Tyler"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Smith"|"Nicholas"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Taylor"|"Devin"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Woods"|"Nathaniel"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Dasu"|"Sridhara"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Gomber"|"Bhawna"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Herndon"|"Matthew"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Mohapatra"|"Ajit"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Ojalvo"|"Isabel"|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Smith"|"Wesley H."|""|"1"
"USA"|"WISCONSIN"|"Yes"|"Vuosalo"|"Carl"|""|"1"
"USA"|"CHICAGO"|"Yes"|"Chen"|"Xuan"|""|"1"
"USA"|"COLORADO"|"Yes"|"Stenson"|"Kevin"|"1"|""
"USA"|"MARYLAND"|"Yes"|"Jabeen"|"Shabnam"|"1"|""
"USA"|"PRINCETON"|"Yes"|"Olsen"|"James"|"1"|""
"USA"|"UCSD"|"Yes"|"Padhi"|"Sanjay"|"1"|""
"USA"|"ALABAMA-UNIV"|"Yes"|"Buccilli"|"Andrew"|""|""
"USA"|"ALABAMA-UNIV"|"Yes"|"Lemmen"|"Kirk"|""|""
"USA"|"BAYLOR-UNIV"|"Yes"|"Borzou"|"Ahmad"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"Jacob"|"Colin"|""|""
"USA"|"BROWN-UNIV"|"Yes"|"Lanman"|"Adam"|""|""
"USA"|"BROWN-UNIV"|"Yes"|"Spencer"|"Eric"|""|""
"USA"|"BROWN-UNIV"|"Yes"|"Trenado"|"Juan"|""|""
"USA"|"CALTECH"|"Yes"|"Anderson"|"Dustin"|""|""
"USA"|"CALTECH"|"Yes"|"Chen"|"Yi"|""|""
"USA"|"CALTECH"|"Yes"|"Duarte"|"Javier"|""|""
"USA"|"CALTECH"|"Yes"|"Lawhorn"|"Jay Mathew"|""|""
"USA"|"CALTECH"|"Yes"|"Mott"|"Alexander"|""|""
"USA"|"CALTECH"|"Yes"|"Nguyen"|"Thong"|""|""
"USA"|"CALTECH"|"Yes"|"Pena"|"Cristian"|""|""
"USA"|"CALTECH"|"Yes"|"Zhang"|"Zhicai"|""|""
"USA"|"COLORADO"|"Yes"|"Krohn"|"Michael"|""|""
"USA"|"COLORADO"|"Yes"|"Mulholland"|"Troy"|""|""
"USA"|"FLORIDA-TECH"|"Yes"|"Saunders"|"Mark"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Carnes"|"Andrew"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Carver"|"Matthew"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Curry"|"David"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Guo"|"Yuxiang"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Ma"|"Peisen"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Mei"|"Hualin"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Rank"|"Douglas"|""|""
"USA"|"JOHNS-HOPKINS"|"Yes"|"Eminizer"|"Nicholas"|""|""
"USA"|"JOHNS-HOPKINS"|"Yes"|"Feng"|"Lei"|""|""
"USA"|"KANSAS-STATE"|"Yes"|"Wright"|"Justin"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Al-bataineh"|"Ayman"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Boren"|"Samuel"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Bowen"|"James"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Castle"|"James"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Mcbrayer"|"William"|""|""
"USA"|"MARYLAND"|"Yes"|"Anelli"|"Christopher"|""|""
"USA"|"MARYLAND"|"Yes"|"Baron"|"Owen"|""|""
"USA"|"MARYLAND"|"Yes"|"Calvert"|"Brian"|""|""
"USA"|"MARYLAND"|"Yes"|"Feng"|"Yongbin"|""|""
"USA"|"MARYLAND"|"Yes"|"Shin"|"Young Ho"|""|""
"USA"|"MARYLAND"|"Yes"|"Wong"|"Kak"|""|""
"USA"|"MINNESOTA"|"Yes"|"Chatterjee"|"Rajdeep Mohan"|""|""
"USA"|"MINNESOTA"|"Yes"|"Tambe"|"Norbert"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Acosta"|"John Gabriel"|""|""
"USA"|"MISSISSIPPI"|"Yes"|"Oliveros"|"Sandra"|""|""
"USA"|"MIT"|"Yes"|"Abercrombie"|"Daniel"|""|""
"USA"|"MIT"|"Yes"|"Allen"|"Brandon"|""|""
"USA"|"MIT"|"Yes"|"Apyan"|"Aram"|""|""
"USA"|"MIT"|"Yes"|"Barbieri"|"Richard"|""|""
"USA"|"MIT"|"Yes"|"Baty"|"Austin"|""|""
"USA"|"MIT"|"Yes"|"Bi"|"Ran"|""|""
"USA"|"MIT"|"Yes"|"Brandt"|"Stephanie"|""|""
"USA"|"MIT"|"Yes"|"Hsu"|"Dylan"|""|""
"USA"|"MIT"|"Yes"|"Hu"|"Miao"|""|""
"USA"|"MIT"|"Yes"|"Krajczar"|"Krisztian"|""|""
"USA"|"MIT"|"Yes"|"Levin"|"Andrew"|""|""
"USA"|"MIT"|"Yes"|"Mcginn"|"Christopher"|""|""
"USA"|"MIT"|"Yes"|"Narayanan"|"Siddharth"|""|""
"USA"|"MIT"|"Yes"|"Niu"|"Xinmei"|""|""
"USA"|"MIT"|"Yes"|"Tatar"|"Kaya"|""|""
"USA"|"MIT"|"Yes"|"Velicanu"|"Dragos"|""|""
"USA"|"MIT"|"Yes"|"Wang"|"Jing"|""|""
"USA"|"MIT"|"Yes"|"Wang"|"Ta-Wei"|""|""
"USA"|"MIT"|"Yes"|"Weisser"|"Constantin"|""|""
"USA"|"NEBRASKA"|"Yes"|"Barrefors"|"Bjˆrn"|""|""
"USA"|"NORTHEASTERN"|"Yes"|"Nash"|"David"|""|""
"USA"|"NORTHEASTERN"|"Yes"|"Teixeira De Lima"|"Rafael"|""|""
"USA"|"NORTHEASTERN"|"Yes"|"Wang"|"Ren-Jie"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Bhattacharya"|"Saptaparna"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Chen"|"Ziheng"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Gunter"|"Thoth"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Low"|"Jia Fu"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Mucia"|"Nicholas"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Odell"|"Nathaniel"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Pollack"|"Brian"|""|""
"USA"|"NORTHWESTERN"|"Yes"|"Sevova"|"Stanislava"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Dev"|"Nabarun"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Gudin"|"Dmitrii"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Kellams"|"Nathan"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Meng"|"Fanbo"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Mueller"|"Charles"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Planer"|"Michael"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Wolf"|"Matthias"|""|""
"USA"|"NOTRE_DAME"|"Yes"|"Woodard"|"Anna"|""|""
"USA"|"PRINCETON"|"Yes"|"Cooperstein"|"Stephane"|""|""
"USA"|"PRINCETON"|"Yes"|"Hardenbrook"|"Joshua"|""|""
"USA"|"PRINCETON"|"Yes"|"Hebda"|"Philip"|""|""
"USA"|"PRINCETON"|"Yes"|"Luo"|"Jingyu"|""|""
"USA"|"PRINCETON"|"Yes"|"Mei"|"Kelvin"|""|""
"USA"|"RICE"|"Yes"|"Adair"|"Antony"|""|""
"USA"|"RICE"|"Yes"|"Chen"|"Zhenyu"|""|""
"USA"|"RICE"|"Yes"|"Kilpatrick"|"Matthew"|""|""
"USA"|"RICE"|"Yes"|"Michlin"|"Benjamin"|""|""
"USA"|"RICE"|"Yes"|"Northup"|"Michael"|""|""
"USA"|"RICE"|"Yes"|"Shi"|"Wei"|""|""
"USA"|"RICE"|"Yes"|"Tu"|"Zhoudunming"|""|""
"USA"|"RICE"|"Yes"|"Zabel"|"James"|""|""
"USA"|"RUTGERS"|"Yes"|"Kunnawalkam Elayavalli"|"Raghav"|""|""
"USA"|"RUTGERS"|"Yes"|"Laflotte"|"Ian"|""|""
"USA"|"TENNESSEE"|"Yes"|"Foerster"|"Mark"|""|""
"USA"|"UCDAVIS"|"Yes"|"Band"|"Reyer"|""|""
"USA"|"UCDAVIS"|"Yes"|"Burns"|"Dustin"|""|""
"USA"|"UCDAVIS"|"Yes"|"Conway"|"Rylan"|""|""
"USA"|"UCDAVIS"|"Yes"|"Flores"|"Chad"|""|""
"USA"|"UCDAVIS"|"Yes"|"Gardner"|"Michael"|""|""
"USA"|"UCDAVIS"|"Yes"|"Gearhart"|"Joshua"|""|""
"USA"|"UCDAVIS"|"Yes"|"Kukral"|"Ota"|""|""
"USA"|"UCDAVIS"|"Yes"|"Long"|"Megan"|""|""
"USA"|"UCDAVIS"|"Yes"|"Mclean"|"Christine"|""|""
"USA"|"UCDAVIS"|"Yes"|"Ricci-Tam"|"Francesca"|""|""
"USA"|"UCDAVIS"|"Yes"|"Shi"|"Mengyao"|""|""
"USA"|"UCDAVIS"|"Yes"|"Squires"|"Michael"|""|""
"USA"|"UCDAVIS"|"Yes"|"Tos"|"Kyle"|""|""
"USA"|"UCDAVIS"|"Yes"|"Tuli"|"Santona"|""|""
"USA"|"UCLA"|"Yes"|"Bravo"|"Cameron"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Ghiasi Shirazi"|"Seyyed Mohammad Amin"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Heilman"|"Jesse"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Jandir"|"Pawandeep"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Kennedy"|"Elizabeth"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Serpico"|"Jonathan"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Shrinivas"|"Amithabh"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Wang"|"Long"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Wei"|"Hua"|""|""
"USA"|"UCRIVERSIDE"|"Yes"|"Yates"|"Brent"|""|""
"USA"|"UCSD"|"Yes"|"Gerosa"|"Raffaele"|""|""
"USA"|"UCSD"|"Yes"|"Hashemi"|"Bobak"|""|""
"USA"|"UCSD"|"Yes"|"Macneill"|"Ian"|""|""
"USA"|"UCSD"|"Yes"|"Simon"|"Sean"|""|""
"USA"|"UCSD"|"Yes"|"Welke"|"Charles"|""|""
"USA"|"UCSD"|"Yes"|"Wood"|"John"|""|""
"USA"|"VANDERBILT"|"Yes"|"Janjam"|"Ravi"|""|""
"USA"|"VANDERBILT"|"Yes"|"Morrow"|"Sylvia"|""|""
"USA"|"VANDERBILT"|"Yes"|"Ni"|"Hong"|""|""
"USA"|"VANDERBILT"|"Yes"|"Peng"|"Weizhuang"|""|""
"USA"|"VANDERBILT"|"Yes"|"Stevens"|"Aaron"|""|""
"USA"|"VANDERBILT"|"Yes"|"Xu"|"Qiao"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Carson"|"Zachary"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Sun"|"Xin"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Wang"|"Yanchu"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Wolfe"|"Evan"|""|""
"USA"|"VIRGINIA-UNIV"|"Yes"|"Xia"|"Fan"|""|""
"USA"|"WAYNE"|"Yes"|"Clarke"|"Christopher"|""|""
"USA"|"WISCONSIN"|"Yes"|"Belknap"|"Donald"|""|""
"USA"|"WISCONSIN"|"Yes"|"Levine"|"Aaron"|""|""
"USA"|"WISCONSIN"|"Yes"|"Li"|"Jiande"|""|""
"USA"|"WISCONSIN"|"Yes"|"Perry"|"Thomas"|""|""
"USA"|"WISCONSIN"|"Yes"|"Pierro"|"Giuseppe Antonio"|""|""
"USA"|"WISCONSIN"|"Yes"|"Polese"|"Giovanni"|""|""
"USA"|"WISCONSIN"|"Yes"|"Premakumar"|"Vickram"|""|""
"USA"|"WISCONSIN"|"Yes"|"Sharma"|"Archana"|""|""
"USA"|"ALABAMA-UNIV"|"Yes"|"Charaf"|"Otman"|""|""
"USA"|"ALABAMA-UNIV"|"Yes"|"Henderson"|"Conor"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"GarcÌa Vera"|"Miguel Francisco"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"Gastler"|"Daniel"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"Gorodetzky"|"Philippe"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"Gusev"|"Yuri"|""|""
"USA"|"BOSTON-UNIV"|"Yes"|"Lazic"|"Dragoslav"|""|""
"USA"|"BROWN-UNIV"|"Yes"|"Speer"|"Thomas"|""|""
"USA"|"CALTECH"|"Yes"|"Bendavid"|"Joshua"|""|""
"USA"|"CALTECH"|"Yes"|"Bornheim"|"Adolf"|""|""
"USA"|"CALTECH"|"Yes"|"Kcira"|"Dorian"|""|""
"USA"|"CALTECH"|"Yes"|"Litvine"|"Vladimir"|""|""
"USA"|"CALTECH"|"Yes"|"Newman"|"Harvey B."|""|""
"USA"|"CALTECH"|"Yes"|"Spiropulu"|"Maria"|""|""
"USA"|"CALTECH"|"Yes"|"Vlimant"|"Jean-Roch"|""|""
"USA"|"CALTECH"|"Yes"|"Zhu"|"Ren-Yuan"|""|""
"USA"|"CARNEGIE-MELLON"|"Yes"|"Mccracken"|"Michael"|""|""
"USA"|"COLORADO"|"Yes"|"Cumalat"|"John Perry"|""|""
"USA"|"COLORADO"|"Yes"|"Leontsinis"|"Stefanos"|""|""
"USA"|"COLORADO"|"Yes"|"Luiggi Lopez"|"Eduardo"|""|""
"USA"|"COLORADO"|"Yes"|"Wagner"|"Stephen Robert"|""|""
"USA"|"CORNELL"|"Yes"|"Heltsley"|"Brian"|""|""
"USA"|"CORNELL"|"Yes"|"Poprocki"|"Stephen"|""|""
"USA"|"CORNELL"|"Yes"|"Ryd"|"Anders"|""|""
"USA"|"CORNELL"|"Yes"|"Sun"|"Werner"|""|""
"USA"|"FAIRFIELD"|"Yes"|"Biselli"|"Angela"|""|""
"USA"|"FAIRFIELD"|"Yes"|"Kuhn"|"Joachim"|""|""
"USA"|"FAIRFIELD"|"Yes"|"Winn"|"Dave"|""|""
"USA"|"FERMILAB"|"Yes"|"Cooper"|"William"|""|""
"USA"|"FERMILAB"|"Yes"|"Culbertson"|"Ray"|""|""
"USA"|"FERMILAB"|"Yes"|"Denisov"|"Dmitri"|""|""
"USA"|"FERMILAB"|"Yes"|"Fischler"|"Mark"|""|""
"USA"|"FERMILAB"|"Yes"|"Fisk"|"Ian"|""|""
"USA"|"FERMILAB"|"Yes"|"Gaines"|"Irwin"|""|""
"USA"|"FERMILAB"|"Yes"|"Glenzinski"|"Douglas A."|""|""
"USA"|"FERMILAB"|"Yes"|"Gowdy"|"Stephen"|""|""
"USA"|"FERMILAB"|"Yes"|"James"|"Eric"|""|""
"USA"|"FERMILAB"|"Yes"|"Lewis"|"Jonathan"|""|""
"USA"|"FERMILAB"|"Yes"|"Lykken"|"Joseph"|""|""
"USA"|"FERMILAB"|"Yes"|"Mokhov"|"Nikolai"|""|""
"USA"|"FERMILAB"|"Yes"|"O''Dell"|"Vivian"|""|""
"USA"|"FERMILAB"|"Yes"|"Para"|"Adam"|""|""
"USA"|"FERMILAB"|"Yes"|"Patrick"|"James"|""|""
"USA"|"FERMILAB"|"Yes"|"Pivarski"|"James"|""|""
"USA"|"FERMILAB"|"Yes"|"Prokofyev"|"Oleg"|""|""
"USA"|"FERMILAB"|"Yes"|"Ronzhin"|"Anatoly"|""|""
"USA"|"FERMILAB"|"Yes"|"Roser"|"Robert"|""|""
"USA"|"FERMILAB"|"Yes"|"Rubinov"|"Paul"|""|""
"USA"|"FERMILAB"|"Yes"|"Taylor"|"Lucas"|""|""
"USA"|"FERMILAB"|"Yes"|"Wang"|"Michael"|""|""
"USA"|"FERMILAB"|"Yes"|"White"|"Sebastian"|""|""
"USA"|"FERMILAB"|"Yes"|"Whitmore"|"Juliana"|""|""
"USA"|"FERMILAB"|"Yes"|"Yarba"|"Victor"|""|""
"USA"|"FLORIDA-STATE"|"Yes"|"Tentindo"|"Silvia"|""|""
"USA"|"FLORIDA-STATE"|"Yes"|"Wahl"|"Horst"|""|""
"USA"|"FLORIDA-TECH"|"Yes"|"Baarmand"|"Marc M."|""|""
"USA"|"FLORIDA-TECH"|"Yes"|"Colafranceschi"|"Stefano"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Avery"|"Paul"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Bortignon"|"Pierluigi"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Brinkerhoff"|"Andrew"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Field"|"Richard D."|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Fu"|"Yu"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Furic"|"Ivan-Kresimir"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Gainer"|"James"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Gleyzer"|"Sergei V"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Klimenko"|"Sergey"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Matchev"|"Konstantin"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Milenovic"|"Predrag"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Ramond"|"Pierre"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Sperka"|"David"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Thomas"|"Laurent"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Wang"|"Jian"|""|""
"USA"|"FLORIDA-UNIV"|"Yes"|"Yelton"|"John"|""|""
"USA"|"IOWA"|"Yes"|"George"|"Nigel"|""|""
"USA"|"IOWA"|"Yes"|"Repond"|"JosÈ"|""|""
"USA"|"JOHNS-HOPKINS"|"Yes"|"Swartz"|"Morris"|""|""
"USA"|"KANSAS-STATE"|"Yes"|"Bolton"|"Tim"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Baringer"|"Philip"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Bean"|"Alice"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Kropivnitskaya"|"Anna"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Majumder"|"Devdatta"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Minafra"|"Nicola"|""|""
"USA"|"KANSAS-UNIV"|"Yes"|"Murray"|"Michael"|""|""
